11-20-2024 22:29:15 RAM 2277/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [23%@1267,43%@1267,1%@1267,9%@1267,0%@729,2%@729] GR3D_FREQ 11% cpu@44.968C soc2@43.906C soc0@43.468C gpu@45.25C tj@45.25C soc1@42.937C VDD_IN 4585mW/5306mW VDD_CPU_GPU_CV 955mW/1481mW VDD_SOC 1355mW/1509mW
11-20-2024 22:29:16 RAM 2277/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [16%@1510,12%@1510,37%@1510,9%@1510,1%@729,1%@729] GR3D_FREQ 14% cpu@44.968C soc2@43.937C soc0@43.25C gpu@45.312C tj@45.312C soc1@43.031C VDD_IN 4552mW/5276mW VDD_CPU_GPU_CV 838mW/1455mW VDD_SOC 1397mW/1504mW
11-20-2024 22:29:17 RAM 2277/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [4%@1510,2%@1510,13%@1510,3%@1510,1%@729,1%@729] GR3D_FREQ 12% cpu@44.687C soc2@43.968C soc0@43.375C gpu@45.031C tj@45.031C soc1@43.031C VDD_IN 4400mW/5243mW VDD_CPU_GPU_CV 720mW/1427mW VDD_SOC 1400mW/1500mW
11-20-2024 22:29:18 RAM 2292/7620MB (lfb 3x4MB) SWAP 0/3810MB (cached 0MB) CPU [9%@729,8%@729,16%@729,9%@729,21%@1510,8%@1510] GR3D_FREQ 8% cpu@45.093C soc2@44C soc0@43.437C gpu@45.062C tj@45.093C soc1@43.187C VDD_IN 4792mW/5226mW VDD_CPU_GPU_CV 1076mW/1414mW VDD_SOC 1395mW/1496mW
11-20-2024 22:29:19 RAM 2311/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [16%@1510,18%@1510,18%@1510,12%@1510,100%@1510,2%@1510] GR3D_FREQ 36% cpu@45.437C soc2@44.25C soc0@43.531C gpu@45.281C tj@45.437C soc1@43C VDD_IN 5753mW/5245mW VDD_CPU_GPU_CV 1666mW/1423mW VDD_SOC 1587mW/1499mW
11-20-2024 22:29:20 RAM 2311/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [25%@1510,25%@1510,12%@1510,20%@1510,100%@1510,1%@1510] GR3D_FREQ 71% cpu@45.718C soc2@44.25C soc0@43.312C gpu@45.593C tj@45.718C soc1@43.125C VDD_IN 5872mW/5266mW VDD_CPU_GPU_CV 1743mW/1434mW VDD_SOC 1626mW/1504mW
11-20-2024 22:29:21 RAM 2311/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [16%@1510,21%@1510,17%@1510,18%@1510,100%@1510,7%@1510] GR3D_FREQ 51% cpu@45.375C soc2@44.218C soc0@43.468C gpu@45.562C tj@45.562C soc1@43.125C VDD_IN 5912mW/5288mW VDD_CPU_GPU_CV 1782mW/1446mW VDD_SOC 1626mW/1508mW
11-20-2024 22:29:22 RAM 2312/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [30%@1510,21%@1510,33%@1510,23%@1510,100%@1510,17%@1510] GR3D_FREQ 67% cpu@45.593C soc2@44.281C soc0@43.531C gpu@45.781C tj@45.781C soc1@43.281C VDD_IN 6071mW/5313mW VDD_CPU_GPU_CV 1901mW/1460mW VDD_SOC 1626mW/1512mW
11-20-2024 22:29:23 RAM 2312/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [14%@1510,23%@1510,9%@1510,14%@1510,100%@1510,0%@1510] GR3D_FREQ 60% cpu@45.656C soc2@44.25C soc0@43.687C gpu@45.468C tj@45.656C soc1@43.187C VDD_IN 5832mW/5329mW VDD_CPU_GPU_CV 1743mW/1469mW VDD_SOC 1626mW/1515mW
11-20-2024 22:29:24 RAM 2310/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [12%@729,14%@729,13%@729,18%@729,100%@1510,3%@1510] GR3D_FREQ 15% cpu@45.531C soc2@44.343C soc0@43.562C gpu@45.562C tj@45.562C soc1@43.281C VDD_IN 5832mW/5345mW VDD_CPU_GPU_CV 1743mW/1478mW VDD_SOC 1626mW/1519mW
11-20-2024 22:29:25 RAM 2310/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [15%@729,15%@729,12%@1510,21%@1510,100%@1510,5%@1510] GR3D_FREQ 56% cpu@45.625C soc2@44.437C soc0@43.656C gpu@45.593C tj@45.625C soc1@43.375C VDD_IN 5832mW/5359mW VDD_CPU_GPU_CV 1743mW/1485mW VDD_SOC 1626mW/1522mW
11-20-2024 22:29:26 RAM 2310/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [16%@1510,19%@1510,26%@729,11%@729,100%@1510,3%@1510] GR3D_FREQ 23% cpu@45.656C soc2@44.375C soc0@43.687C gpu@45.812C tj@45.875C soc1@43.5C VDD_IN 5832mW/5372mW VDD_CPU_GPU_CV 1782mW/1494mW VDD_SOC 1626mW/1525mW
11-20-2024 22:29:27 RAM 2310/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [20%@729,22%@729,18%@729,34%@729,100%@1510,1%@1510] GR3D_FREQ 42% cpu@45.718C soc2@44.437C soc0@43.906C gpu@45.843C tj@46.125C soc1@43.312C VDD_IN 5872mW/5386mW VDD_CPU_GPU_CV 1782mW/1502mW VDD_SOC 1626mW/1528mW
11-20-2024 22:29:28 RAM 2310/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [20%@1510,27%@1510,26%@1510,24%@1510,100%@1510,1%@1510] GR3D_FREQ 56% cpu@45.843C soc2@44.375C soc0@43.562C gpu@45.593C tj@45.843C soc1@43.375C VDD_IN 5872mW/5399mW VDD_CPU_GPU_CV 1822mW/1510mW VDD_SOC 1626mW/1530mW
11-20-2024 22:29:29 RAM 2310/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [25%@1510,43%@1510,21%@1510,12%@1510,100%@1510,0%@1510] GR3D_FREQ 44% cpu@45.687C soc2@44.593C soc0@43.781C gpu@45.687C tj@45.687C soc1@43.406C VDD_IN 5952mW/5414mW VDD_CPU_GPU_CV 1861mW/1520mW VDD_SOC 1626mW/1533mW
11-20-2024 22:29:30 RAM 2280/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [18%@1510,14%@1510,18%@1510,42%@1510,36%@729,4%@729] GR3D_FREQ 7% cpu@45.406C soc2@44.437C soc0@43.812C gpu@45.656C tj@45.656C soc1@43.593C VDD_IN 4824mW/5399mW VDD_CPU_GPU_CV 1074mW/1508mW VDD_SOC 1435mW/1530mW
11-20-2024 22:29:31 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [23%@1510,26%@1510,19%@1510,25%@1510,8%@729,4%@729] GR3D_FREQ 11% cpu@45.437C soc2@44.375C soc0@43.937C gpu@45.875C tj@45.875C soc1@43.375C VDD_IN 4704mW/5381mW VDD_CPU_GPU_CV 956mW/1494mW VDD_SOC 1395mW/1527mW
11-20-2024 22:29:32 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [4%@729,2%@729,14%@729,2%@729,2%@729,0%@729] GR3D_FREQ 7% cpu@45.593C soc2@44.343C soc0@43.718C gpu@45.843C tj@45.843C soc1@43.375C VDD_IN 4366mW/5357mW VDD_CPU_GPU_CV 720mW/1476mW VDD_SOC 1362mW/1523mW
11-20-2024 22:29:33 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [5%@1510,4%@1510,9%@1510,4%@1510,9%@729,2%@729] GR3D_FREQ 7% cpu@45.156C soc2@44.343C soc0@43.812C gpu@45.781C tj@45.781C soc1@43.437C VDD_IN 4326mW/5332mW VDD_CPU_GPU_CV 721mW/1458mW VDD_SOC 1362mW/1519mW
11-20-2024 22:29:34 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [4%@729,1%@729,5%@729,0%@729,4%@729,15%@729] GR3D_FREQ 7% cpu@45.187C soc2@44.187C soc0@43.843C gpu@45.875C tj@45.875C soc1@43.562C VDD_IN 4326mW/5309mW VDD_CPU_GPU_CV 720mW/1440mW VDD_SOC 1362mW/1515mW
11-20-2024 22:29:35 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [4%@1510,0%@1510,0%@1510,0%@1510,3%@729,17%@729] GR3D_FREQ 7% cpu@45.5C soc2@44.312C soc0@43.906C gpu@45.5C tj@45.5C soc1@43.406C VDD_IN 4286mW/5286mW VDD_CPU_GPU_CV 681mW/1423mW VDD_SOC 1362mW/1512mW
11-20-2024 22:29:36 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [10%@729,4%@729,12%@729,7%@729,8%@729,2%@729] GR3D_FREQ 7% cpu@45.156C soc2@44.375C soc0@43.687C gpu@45.562C tj@45.562C soc1@43.343C VDD_IN 4360mW/5265mW VDD_CPU_GPU_CV 720mW/1408mW VDD_SOC 1360mW/1508mW
11-20-2024 22:29:37 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [11%@729,10%@729,6%@729,4%@729,0%@729,1%@729] GR3D_FREQ 8% cpu@45.593C soc2@44.343C soc0@43.781C gpu@45.593C tj@45.812C soc1@43.406C VDD_IN 4366mW/5245mW VDD_CPU_GPU_CV 720mW/1393mW VDD_SOC 1362mW/1505mW
11-20-2024 22:29:38 RAM 2281/7620MB (lfb 2x4MB) SWAP 0/3810MB (cached 0MB) CPU [8%@1510,8%@1510,11%@1510,4%@1510,0%@729,0%@729] GR3D_FREQ 7% cpu@45.218C soc2@44.437C soc0@43.843C gpu@45.906C tj@45.906C soc1@43.5C VDD_IN 4407mW/5228mW VDD_CPU_GPU_CV 720mW/1378mW VDD_SOC 1400mW/1503mW
